sku,location,period,qty,days_out_of_stock,discount_pct
SKU_0027,MSK,2024-04,1416.0,0,0.0
SKU_0027,MSK,2024-05,1405.0,0,0.0
SKU_0027,MSK,2024-06,1630.0,0,0.0
SKU_0027,MSK,2024-07,1571.0,0,0.0
SKU_0027,MSK,2024-08,1990.0,0,0.0
SKU_0027,MSK,2024-09,1313.0,0,0.0
SKU_0027,MSK,2024-10,1885.0,0,0.0
SKU_0027,MSK,2024-11,1294.0,0,0.0
SKU_0027,MSK,2024-12,1159.0,0,0.0
SKU_0027,MSK,2025-01,1070.0,0,0.0
SKU_0027,MSK,2025-02,1102.0,0,0.0
SKU_0027,MSK,2025-03,1401.0,0,0.0
SKU_0027,MSK,2025-04,1443.0,0,0.0
SKU_0027,MSK,2025-05,1468.0,0,0.0
SKU_0027,MSK,2025-06,2030.0,0,0.0
SKU_0027,MSK,2025-07,2333.0,0,0.0
SKU_0027,MSK,2025-08,1927.0,0,0.0
SKU_0027,MSK,2025-09,2199.0,0,0.0
SKU_0027,MSK,2025-10,1505.0,0,0.0
SKU_0027,MSK,2025-11,1467.0,0,0.0
SKU_0027,MSK,2025-12,1061.0,0,0.0
SKU_0028,MSK,2023-01,129.0,0,0.0
SKU_0028,MSK,2023-02,101.0,0,0.0
SKU_0028,MSK,2023-03,79.0,0,0.0
SKU_0028,MSK,2023-04,90.0,0,0.0
SKU_0028,MSK,2023-05,107.0,0,0.0
SKU_0028,MSK,2023-06,140.0,0,0.0
SKU_0028,MSK,2023-07,128.0,0,0.0
SKU_0028,MSK,2023-08,139.0,0,0.0
SKU_0028,MSK,2023-09,185.0,0,0.0
SKU_0028,MSK,2023-10,131.0,0,0.0
SKU_0028,MSK,2023-11,172.0,0,0.0
SKU_0028,MSK,2023-12,327.0,0,25.0
SKU_0028,MSK,2024-01,144.0,0,0.0
SKU_0028,MSK,2024-02,79.0,0,0.0
SKU_0028,MSK,2024-03,81.0,0,0.0
SKU_0028,MSK,2024-04,121.0,0,0.0
SKU_0028,MSK,2024-05,93.0,0,0.0
SKU_0028,MSK,2024-06,125.0,0,0.0
SKU_0028,MSK,2024-07,142.0,0,0.0
SKU_0028,MSK,2024-08,169.0,0,0.0
SKU_0028,MSK,2024-09,224.0,0,0.0
SKU_0028,MSK,2024-10,171.0,0,0.0
SKU_0028,MSK,2024-11,176.0,0,0.0
SKU_0028,MSK,2024-12,115.0,0,0.0
SKU_0028,MSK,2025-01,107.0,0,0.0
SKU_0028,MSK,2025-02,133.0,0,0.0
SKU_0028,MSK,2025-03,96.0,0,0.0
SKU_0028,MSK,2025-04,112.0,0,0.0
SKU_0028,MSK,2025-05,117.0,0,0.0
SKU_0028,MSK,2025-06,142.0,0,0.0
SKU_0028,MSK,2025-07,175.0,0,0.0
SKU_0028,MSK,2025-08,195.0,0,0.0
SKU_0028,MSK,2025-09,180.0,0,0.0
SKU_0028,MSK,2025-10,228.0,0,0.0
SKU_0028,MSK,2025-11,204.0,0,0.0
SKU_0028,MSK,2025-12,154.0,0,0.0
SKU_0029,MSK,2025-08,466.0,0,0.0
SKU_0029,MSK,2025-09,521.0,0,0.0
SKU_0029,MSK,2025-10,634.0,0,0.0
SKU_0029,MSK,2025-11,706.0,0,0.0
SKU_0029,MSK,2025-12,770.0,0,0.0
SKU_0030,MSK,2023-01,606.0,0,0.0
SKU_0030,MSK,2023-02,325.0,0,0.0
SKU_0030,MSK,2023-03,423.0,0,0.0
SKU_0030,MSK,2023-04,571.0,0,0.0
SKU_0030,MSK,2023-05,770.0,0,0.0
SKU_0030,MSK,2023-06,707.0,0,0.0
SKU_0030,MSK,2023-07,601.0,0,0.0
SKU_0030,MSK,2023-08,707.0,0,0.0
SKU_0030,MSK,2023-09,814.0,0,0.0
SKU_0030,MSK,2023-10,587.0,0,0.0
SKU_0030,MSK,2023-11,545.0,0,0.0
SKU_0030,MSK,2023-12,454.0,0,0.0
SKU_0030,MSK,2024-01,472.0,0,0.0
SKU_0030,MSK,2024-02,458.0,0,0.0
SKU_0030,MSK,2024-03,361.0,0,0.0
SKU_0030,MSK,2024-04,578.0,0,0.0
SKU_0030,MSK,2024-05,714.0,0,0.0
SKU_0030,MSK,2024-06,593.0,0,0.0
SKU_0030,MSK,2024-07,823.0,0,0.0
SKU_0030,MSK,2024-08,734.0,0,0.0
SKU_0030,MSK,2024-09,817.0,0,0.0
SKU_0030,MSK,2024-10,626.0,0,0.0
SKU_0030,MSK,2024-11,736.0,0,0.0
SKU_0030,MSK,2024-12,621.0,0,0.0
SKU_0030,MSK,2025-01,507.0,0,0.0
SKU_0030,MSK,2025-02,575.0,0,0.0
SKU_0030,MSK,2025-03,531.0,0,0.0
SKU_0030,MSK,2025-04,655.0,0,0.0
SKU_0030,MSK,2025-05,687.0,0,0.0
SKU_0030,MSK,2025-06,811.0,0,0.0
SKU_0030,MSK,2025-07,687.0,0,0.0
SKU_0030,MSK,2025-08,874.0,0,0.0
SKU_0030,MSK,2025-09,842.0,0,0.0
SKU_0030,MSK,2025-10,928.0,0,0.0
SKU_0030,MSK,2025-11,712.0,0,0.0
SKU_0030,MSK,2025-12,734.0,0,0.0
SKU_0031,MSK,2023-01,0.0,0,0.0
SKU_0031,MSK,2023-02,0.0,0,0.0
SKU_0031,MSK,2023-03,0.0,0,0.0
SKU_0031,MSK,2023-04,0.0,0,0.0
SKU_0031,MSK,2023-05,0.0,0,0.0
SKU_0031,MSK,2023-06,0.0,0,0.0
SKU_0031,MSK,2023-07,0.0,30,0.0
SKU_0031,MSK,2023-08,0.0,0,0.0
SKU_0031,MSK,2023-09,117.0,0,0.0
SKU_0031,MSK,2023-10,96.0,0,0.0
SKU_0031,MSK,2023-11,106.0,0,0.0
SKU_0031,MSK,2023-12,109.0,0,0.0
SKU_0031,MSK,2024-01,76.0,0,0.0
SKU_0031,MSK,2024-02,0.0,0,0.0
SKU_0031,MSK,2024-03,66.0,0,0.0
SKU_0031,MSK,2024-04,74.0,0,0.0
SKU_0031,MSK,2024-05,0.0,0,0.0
SKU_0031,MSK,2024-06,0.0,0,0.0
SKU_0031,MSK,2024-07,0.0,0,0.0
SKU_0031,MSK,2024-08,0.0,0,0.0
SKU_0031,MSK,2024-09,89.0,0,0.0
SKU_0031,MSK,2024-10,128.0,0,0.0
SKU_0031,MSK,2024-11,83.0,0,0.0
SKU_0031,MSK,2024-12,0.0,0,0.0
SKU_0031,MSK,2025-01,0.0,0,0.0
SKU_0031,MSK,2025-02,0.0,0,0.0
SKU_0031,MSK,2025-03,0.0,0,0.0
SKU_0031,MSK,2025-04,0.0,0,0.0
SKU_0031,MSK,2025-05,71.0,0,0.0
SKU_0031,MSK,2025-06,0.0,0,0.0
SKU_0031,MSK,2025-07,118.0,0,0.0
SKU_0031,MSK,2025-08,82.0,0,0.0
SKU_0031,MSK,2025-09,96.0,0,0.0
SKU_0031,MSK,2025-10,0.0,0,0.0
SKU_0031,MSK,2025-11,0.0,0,0.0
SKU_0031,MSK,2025-12,0.0,0,0.0
SKU_0032,MSK,2023-01,1419.0,0,0.0
SKU_0032,MSK,2023-02,1607.0,0,0.0
SKU_0032,MSK,2023-03,1328.0,0,0.0
SKU_0032,MSK,2023-04,1027.0,0,0.0
SKU_0032,MSK,2023-05,854.0,0,0.0
SKU_0032,MSK,2023-06,864.0,0,0.0
SKU_0032,MSK,2023-07,777.0,0,0.0
SKU_0032,MSK,2023-08,1145.0,0,0.0
SKU_0032,MSK,2023-09,1754.0,0,0.0
SKU_0032,MSK,2023-10,1708.0,0,0.0
SKU_0032,MSK,2023-11,2057.0,0,0.0
SKU_0032,MSK,2023-12,1753.0,0,0.0
SKU_0032,MSK,2024-01,1336.0,0,0.0
SKU_0032,MSK,2024-02,1540.0,0,0.0
SKU_0032,MSK,2024-03,1148.0,0,0.0
SKU_0032,MSK,2024-04,1327.0,0,0.0
SKU_0032,MSK,2024-05,1008.0,0,0.0
SKU_0032,MSK,2024-06,998.0,0,0.0
SKU_0032,MSK,2024-07,1197.0,0,0.0
SKU_0032,MSK,2024-08,1389.0,0,0.0
SKU_0032,MSK,2024-09,1703.0,0,0.0
SKU_0032,MSK,2024-10,1762.0,0,0.0
SKU_0032,MSK,2024-11,2003.0,0,0.0
SKU_0032,MSK,2024-12,2226.0,0,0.0
SKU_0032,MSK,2025-01,1704.0,0,0.0
SKU_0032,MSK,2025-02,1909.0,0,0.0
SKU_0032,MSK,2025-03,1385.0,0,0.0
SKU_0032,MSK,2025-04,890.0,0,0.0
SKU_0032,MSK,2025-05,949.0,0,0.0
SKU_0032,MSK,2025-06,1363.0,0,0.0
SKU_0032,MSK,2025-07,1405.0,0,0.0
SKU_0032,MSK,2025-08,1657.0,0,0.0
SKU_0032,MSK,2025-09,1738.0,0,0.0
SKU_0032,MSK,2025-10,1837.0,0,0.0
SKU_0032,MSK,2025-11,1905.0,0,0.0
SKU_0032,MSK,2025-12,1895.0,0,0.0
SKU_0033,MSK,2023-01,3715.0,0,0.0
SKU_0033,MSK,2023-02,3266.0,0,0.0
SKU_0033,MSK,2023-03,3254.0,0,0.0
SKU_0033,MSK,2023-04,2796.0,0,0.0
SKU_0033,MSK,2023-05,2313.0,0,0.0
SKU_0033,MSK,2023-06,2392.0,0,0.0
SKU_0033,MSK,2023-07,2278.0,0,0.0
SKU_0033,MSK,2023-08,2705.0,0,0.0
SKU_0033,MSK,2023-09,3158.0,0,0.0
SKU_0033,MSK,2023-10,3659.0,0,0.0
SKU_0033,MSK,2023-11,3868.0,0,0.0
SKU_0033,MSK,2023-12,4618.0,0,0.0
SKU_0033,MSK,2024-01,4117.0,0,0.0
SKU_0033,MSK,2024-02,4147.0,0,0.0
SKU_0033,MSK,2024-03,3518.5,30,0.0
SKU_0033,MSK,2024-04,3518.5,30,0.0
SKU_0033,MSK,2024-05,2882.0,0,0.0
SKU_0033,MSK,2024-06,2455.0,0,0.0
SKU_0033,MSK,2024-07,2758.0,0,0.0
SKU_0033,MSK,2024-08,3117.0,0,0.0
SKU_0033,MSK,2024-09,3435.0,0,0.0
SKU_0033,MSK,2024-10,5042.0,0,0.0
SKU_0033,MSK,2024-11,4018.0,0,0.0
SKU_0033,MSK,2024-12,4320.0,0,0.0
SKU_0033,MSK,2025-01,3950.0,0,0.0
SKU_0033,MSK,2025-02,4740.0,0,0.0
SKU_0033,MSK,2025-03,4029.0,0,0.0
SKU_0033,MSK,2025-04,3559.0,0,0.0
SKU_0033,MSK,2025-05,3478.0,0,0.0
SKU_0033,MSK,2025-06,2425.0,0,0.0
SKU_0033,MSK,2025-07,3177.0,0,0.0
SKU_0033,MSK,2025-08,3468.0,0,0.0
SKU_0033,MSK,2025-09,3897.0,0,0.0
SKU_0033,MSK,2025-10,4049.0,0,0.0
SKU_0033,MSK,2025-11,4826.0,0,0.0
SKU_0033,MSK,2025-12,5332.0,0,0.0
SKU_0034,EKB,2023-01,392.0,0,0.0
SKU_0034,EKB,2023-02,314.0,0,0.0
SKU_0034,EKB,2023-03,304.0,0,0.0
SKU_0034,EKB,2023-04,221.0,0,0.0
SKU_0034,EKB,2023-05,240.0,0,0.0
SKU_0034,EKB,2023-06,238.0,0,0.0
SKU_0034,EKB,2023-07,250.0,0,0.0
SKU_0034,EKB,2023-08,269.0,0,0.0
SKU_0034,EKB,2023-09,291.0,0,0.0
SKU_0034,EKB,2023-10,378.0,0,0.0
SKU_0034,EKB,2023-11,392.0,0,0.0
SKU_0034,EKB,2023-12,381.0,0,0.0
SKU_0034,EKB,2024-01,410.0,0,0.0
SKU_0034,EKB,2024-02,386.0,0,0.0
SKU_0034,EKB,2024-03,287.0,0,0.0
SKU_0034,EKB,2024-04,279.0,0,0.0
SKU_0034,EKB,2024-05,265.0,0,0.0
SKU_0034,EKB,2024-06,278.0,0,0.0
SKU_0034,EKB,2024-07,261.0,0,0.0
SKU_0034,EKB,2024-08,298.0,0,0.0
SKU_0034,EKB,2024-09,271.0,0,0.0
SKU_0034,EKB,2024-10,376.0,0,0.0
SKU_0034,EKB,2024-11,467.0,0,0.0
SKU_0034,EKB,2024-12,429.0,0,0.0
SKU_0034,EKB,2025-01,462.0,0,0.0
SKU_0034,EKB,2025-02,414.0,0,0.0
SKU_0034,EKB,2025-03,360.0,0,0.0
SKU_0034,EKB,2025-04,341.0,0,0.0
SKU_0034,EKB,2025-05,267.0,0,0.0
SKU_0034,EKB,2025-06,261.0,0,0.0
SKU_0034,EKB,2025-07,239.0,0,0.0
SKU_0034,EKB,2025-08,342.0,0,0.0
SKU_0034,EKB,2025-09,339.0,0,0.0
SKU_0034,EKB,2025-10,461.0,0,0.0
SKU_0034,EKB,2025-11,471.0,0,0.0
SKU_0034,EKB,2025-12,448.0,0,0.0
SKU_0034,MSK,2023-01,803.0,0,0.0
SKU_0034,MSK,2023-02,643.0,0,0.0
SKU_0034,MSK,2023-03,622.0,0,0.0
SKU_0034,MSK,2023-04,452.0,0,0.0
SKU_0034,MSK,2023-05,491.0,0,0.0
SKU_0034,MSK,2023-06,488.0,0,0.0
SKU_0034,MSK,2023-07,512.0,0,0.0
SKU_0034,MSK,2023-08,552.0,0,0.0
SKU_0034,MSK,2023-09,597.0,0,0.0
SKU_0034,MSK,2023-10,774.0,0,0.0
SKU_0034,MSK,2023-11,803.0,0,0.0
SKU_0034,MSK,2023-12,781.0,0,0.0
SKU_0034,MSK,2024-01,839.0,0,0.0
SKU_0034,MSK,2024-02,791.0,0,0.0
SKU_0034,MSK,2024-03,589.0,0,0.0
SKU_0034,MSK,2024-04,571.0,0,0.0
SKU_0034,MSK,2024-05,544.0,0,0.0
SKU_0034,MSK,2024-06,570.0,0,0.0
SKU_0034,MSK,2024-07,535.0,0,0.0
SKU_0034,MSK,2024-08,611.0,0,0.0
SKU_0034,MSK,2024-09,555.0,0,0.0
SKU_0034,MSK,2024-10,770.0,0,0.0
SKU_0034,MSK,2024-11,957.0,0,0.0
SKU_0034,MSK,2024-12,879.0,0,0.0
SKU_0034,MSK,2025-01,946.0,0,0.0
SKU_0034,MSK,2025-02,848.0,0,0.0
SKU_0034,MSK,2025-03,737.0,0,0.0
SKU_0034,MSK,2025-04,698.0,0,0.0
SKU_0034,MSK,2025-05,547.0,0,0.0
SKU_0034,MSK,2025-06,535.0,0,0.0
SKU_0034,MSK,2025-07,489.0,0,0.0
SKU_0034,MSK,2025-08,700.0,0,0.0
SKU_0034,MSK,2025-09,694.0,0,0.0
SKU_0034,MSK,2025-10,944.0,0,0.0
SKU_0034,MSK,2025-11,964.0,0,0.0
SKU_0034,MSK,2025-12,917.0,0,0.0
SKU_0035,MSK,2025-08,305.0,0,0.0
SKU_0035,MSK,2025-09,265.0,0,0.0
SKU_0035,MSK,2025-10,358.0,0,0.0
SKU_0035,MSK,2025-11,413.0,0,0.0
SKU_0035,MSK,2025-12,318.0,0,0.0
SKU_0036,MSK,2023-01,551.0,0,0.0
SKU_0036,MSK,2023-02,644.0,0,0.0
SKU_0036,MSK,2023-03,658.0,0,0.0
SKU_0036,MSK,2023-04,578.0,0,0.0
SKU_0036,MSK,2023-05,762.0,0,0.0
SKU_0036,MSK,2023-06,745.0,0,0.0
SKU_0036,MSK,2023-07,647.0,0,0.0
SKU_0036,MSK,2023-08,580.0,0,0.0
SKU_0036,MSK,2023-09,681.0,0,0.0
SKU_0036,MSK,2023-10,694.0,0,0.0
SKU_0036,MSK,2023-11,488.0,0,0.0
SKU_0036,MSK,2023-12,438.0,0,0.0
SKU_0036,MSK,2024-01,521.0,0,0.0
SKU_0036,MSK,2024-02,785.0,0,0.0
SKU_0036,MSK,2024-03,654.0,0,0.0
SKU_0036,MSK,2024-04,851.0,0,0.0
SKU_0036,MSK,2024-05,846.0,0,0.0
SKU_0036,MSK,2024-06,793.0,0,0.0
SKU_0036,MSK,2024-07,679.0,0,0.0
SKU_0036,MSK,2024-08,627.0,0,0.0
SKU_0036,MSK,2024-09,424.0,0,0.0
SKU_0036,MSK,2024-10,216.0,0,0.0
SKU_0036,MSK,2024-11,245.0,0,0.0
SKU_0036,MSK,2024-12,279.0,0,0.0
SKU_0036,MSK,2025-01,268.0,0,0.0
SKU_0036,MSK,2025-02,346.0,0,0.0
SKU_0036,MSK,2025-03,295.0,0,0.0
SKU_0036,MSK,2025-04,295.0,0,0.0
SKU_0036,MSK,2025-05,229.0,0,0.0
SKU_0036,MSK,2025-06,220.0,0,0.0
SKU_0036,MSK,2025-07,207.0,0,0.0
SKU_0036,MSK,2025-08,199.0,0,0.0
SKU_0036,MSK,2025-09,204.0,0,0.0
SKU_0036,MSK,2025-10,207.0,0,0.0
SKU_0036,MSK,2025-11,247.0,0,0.0
SKU_0036,MSK,2025-12,304.0,0,0.0
SKU_0037,MSK,2023-01,224.0,0,0.0
SKU_0037,MSK,2023-02,183.0,0,0.0
SKU_0037,MSK,2023-03,164.0,0,0.0
SKU_0037,MSK,2023-04,205.0,0,0.0
SKU_0037,MSK,2023-05,223.0,0,0.0
SKU_0037,MSK,2023-06,264.0,0,0.0
SKU_0037,MSK,2023-07,263.0,0,0.0
SKU_0037,MSK,2023-08,318.0,0,0.0
SKU_0037,MSK,2023-09,304.0,0,0.0
SKU_0037,MSK,2023-10,350.0,0,0.0
SKU_0037,MSK,2023-11,318.0,0,0.0
SKU_0037,MSK,2023-12,261.0,0,0.0
SKU_0037,MSK,2024-01,238.0,0,0.0
SKU_0037,MSK,2024-02,192.0,0,0.0
SKU_0037,MSK,2024-03,200.0,0,0.0
SKU_0037,MSK,2024-04,217.0,0,0.0
SKU_0037,MSK,2024-05,247.0,0,0.0
SKU_0037,MSK,2024-06,281.0,0,0.0
SKU_0037,MSK,2024-07,304.0,0,0.0
SKU_0037,MSK,2024-08,1345.0,0,25.0
SKU_0037,MSK,2024-09,391.0,0,0.0
SKU_0037,MSK,2024-10,368.0,0,0.0
SKU_0037,MSK,2024-11,331.0,0,0.0
SKU_0037,MSK,2024-12,295.0,0,0.0
SKU_0037,MSK,2025-01,300.0,0,0.0
SKU_0037,MSK,2025-02,259.0,0,0.0
SKU_0037,MSK,2025-03,242.0,0,0.0
SKU_0037,MSK,2025-04,260.0,0,0.0
SKU_0037,MSK,2025-05,271.0,0,0.0
SKU_0037,MSK,2025-06,335.0,0,0.0
SKU_0037,MSK,2025-07,394.0,0,0.0
SKU_0037,MSK,2025-08,378.0,0,0.0
SKU_0037,MSK,2025-09,420.0,0,0.0
SKU_0037,MSK,2025-10,434.0,0,0.0
SKU_0037,MSK,2025-11,402.0,0,0.0
SKU_0037,MSK,2025-12,379.0,0,0.0
SKU_0038,MSK,2023-01,101.0,0,0.0
SKU_0038,MSK,2023-02,134.0,0,0.0
SKU_0038,MSK,2023-03,150.0,0,0.0
SKU_0038,MSK,2023-04,143.0,0,0.0
SKU_0038,MSK,2023-05,162.0,0,0.0
SKU_0038,MSK,2023-06,159.0,0,0.0
SKU_0038,MSK,2023-07,142.0,0,0.0
SKU_0038,MSK,2023-08,118.0,0,0.0
SKU_0038,MSK,2023-09,93.0,0,0.0
SKU_0038,MSK,2023-10,87.0,0,0.0
SKU_0038,MSK,2023-11,79.0,0,0.0
SKU_0038,MSK,2023-12,93.0,0,0.0
SKU_0038,MSK,2024-01,111.0,0,0.0
SKU_0038,MSK,2024-02,136.0,0,0.0
SKU_0038,MSK,2024-03,156.0,0,0.0
SKU_0038,MSK,2024-04,146.0,0,0.0
SKU_0038,MSK,2024-05,179.0,0,0.0
SKU_0038,MSK,2024-06,151.0,0,0.0
SKU_0038,MSK,2024-07,152.0,0,0.0
SKU_0038,MSK,2024-08,152.0,0,0.0
SKU_0038,MSK,2024-09,131.0,0,0.0
SKU_0038,MSK,2024-10,111.0,0,0.0
SKU_0038,MSK,2024-11,105.0,0,0.0
SKU_0038,MSK,2024-12,121.0,0,0.0
SKU_0038,MSK,2025-01,121.0,0,0.0
SKU_0038,MSK,2025-02,135.0,30,0.0
SKU_0038,MSK,2025-03,135.0,30,0.0
SKU_0038,MSK,2025-04,179.0,0,0.0
SKU_0038,MSK,2025-05,184.0,0,0.0
SKU_0038,MSK,2025-06,180.0,0,0.0
SKU_0038,MSK,2025-07,176.0,0,0.0
SKU_0038,MSK,2025-08,172.0,0,0.0
SKU_0038,MSK,2025-09,124.0,0,0.0
SKU_0038,MSK,2025-10,129.0,0,0.0
SKU_0038,MSK,2025-11,102.0,0,0.0
SKU_0038,MSK,2025-12,97.0,0,0.0
SKU_0039,MSK,2023-01,1178.0,0,0.0
SKU_0039,MSK,2023-02,1037.0,0,0.0
SKU_0039,MSK,2023-03,1005.0,0,0.0
SKU_0039,MSK,2023-04,1071.0,0,0.0
SKU_0039,MSK,2023-05,1333.0,0,0.0
SKU_0039,MSK,2023-06,1136.0,0,0.0
SKU_0039,MSK,2023-07,1564.0,0,0.0
SKU_0039,MSK,2023-08,1722.0,0,0.0
SKU_0039,MSK,2023-09,1626.0,0,0.0
SKU_0039,MSK,2023-10,2143.0,0,0.0
SKU_0039,MSK,2023-11,1509.0,0,0.0
SKU_0039,MSK,2023-12,1607.0,0,0.0
SKU_0039,MSK,2024-01,1463.0,0,0.0
SKU_0039,MSK,2024-02,1075.0,0,0.0
SKU_0039,MSK,2024-03,1093.0,0,0.0
SKU_0039,MSK,2024-04,1546.0,0,0.0
SKU_0039,MSK,2024-05,1309.0,0,0.0
SKU_0039,MSK,2024-06,1437.0,0,0.0
SKU_0039,MSK,2024-07,1365.0,0,0.0
SKU_0039,MSK,2024-08,1934.0,0,0.0
SKU_0039,MSK,2024-09,1550.0,0,0.0
SKU_0039,MSK,2024-10,2047.0,0,0.0
SKU_0039,MSK,2024-11,1297.0,0,0.0
SKU_0039,MSK,2024-12,1405.0,0,0.0
SKU_0039,MSK,2025-01,1394.0,0,0.0
SKU_0039,MSK,2025-02,1655.0,0,0.0
SKU_0039,MSK,2025-03,1108.0,0,0.0
SKU_0039,MSK,2025-04,1143.0,0,0.0
SKU_0039,MSK,2025-05,1538.0,0,0.0
SKU_0039,MSK,2025-06,1842.0,0,0.0
SKU_0039,MSK,2025-07,2060.0,0,0.0
SKU_0039,MSK,2025-08,2004.0,0,0.0
SKU_0039,MSK,2025-09,1746.0,0,0.0
SKU_0039,MSK,2025-10,1692.0,0,0.0
SKU_0039,MSK,2025-11,1874.0,0,0.0
SKU_0039,MSK,2025-12,1643.0,0,0.0
SKU_0040,MSK,2023-01,0.0,30,0.0
SKU_0040,MSK,2023-02,0.0,30,0.0
SKU_0040,MSK,2023-03,0.0,0,0.0
SKU_0040,MSK,2023-04,0.0,0,0.0
SKU_0040,MSK,2023-05,31.0,0,0.0
SKU_0040,MSK,2023-06,0.0,0,0.0
SKU_0040,MSK,2023-07,31.0,0,0.0
SKU_0040,MSK,2023-08,0.0,0,0.0
SKU_0040,MSK,2023-09,0.0,0,0.0
SKU_0040,MSK,2023-10,28.0,0,0.0
SKU_0040,MSK,2023-11,0.0,0,0.0
SKU_0040,MSK,2023-12,18.0,0,0.0
SKU_0040,MSK,2024-01,0.0,0,0.0
SKU_0040,MSK,2024-02,0.0,0,0.0
SKU_0040,MSK,2024-03,30.0,0,0.0
SKU_0040,MSK,2024-04,31.0,0,0.0
SKU_0040,MSK,2024-05,0.0,0,0.0
SKU_0040,MSK,2024-06,0.0,0,0.0
SKU_0040,MSK,2024-07,0.0,0,0.0
SKU_0040,MSK,2024-08,0.0,0,0.0
SKU_0040,MSK,2024-09,26.0,0,0.0
SKU_0040,MSK,2024-10,0.0,0,0.0
SKU_0040,MSK,2024-11,28.0,0,0.0
SKU_0040,MSK,2024-12,0.0,0,0.0
SKU_0040,MSK,2025-01,0.0,0,0.0
SKU_0040,MSK,2025-02,0.0,0,0.0
SKU_0040,MSK,2025-03,0.0,0,0.0
SKU_0040,MSK,2025-04,31.0,0,0.0
SKU_0040,MSK,2025-05,31.0,0,0.0
SKU_0040,MSK,2025-06,0.0,0,0.0
SKU_0040,MSK,2025-07,0.0,0,0.0
SKU_0040,MSK,2025-08,0.0,0,0.0
SKU_0040,MSK,2025-09,27.0,0,0.0
SKU_0040,MSK,2025-10,0.0,30,0.0
SKU_0040,MSK,2025-11,21.0,0,0.0
SKU_0040,MSK,2025-12,0.0,0,0.0
